estacio,data,contaminant,unitats,latitud,longitud,valor,
Palau Reial,2022-03-05,NO2,xc2xb5gm3,41.38749,2.1151996,10.1666666666666667,
Palau Reial,2022-03-06,NO2,xc2xb5gm3,41.38749,2.1151996,13.2500000000000000,
Palau Reial,2022-03-07,NO2,xc2xb5gm3,41.38749,2.1151996,19.7500000000000000,
Palau Reial,2022-03-08,NO2,xc2xb5gm3,41.38749,2.1151996,33.8333333333333333,
Palau Reial,2022-03-09,NO2,xc2xb5gm3,41.38749,2.1151996,26.4166666666666667,
Palau Reial,2022-03-10,NO2,xc2xb5gm3,41.38749,2.1151996,26.0833333333333333,
Palau Reial,2022-03-11,NO2,xc2xb5gm3,41.38749,2.1151996,28.7083333333333333,
Palau Reial,2022-03-12,NO2,xc2xb5gm3,41.38749,2.1151996,15.1250000000000000,
Palau Reial,2022-03-13,NO2,xc2xb5gm3,41.38749,2.1151996,18.7500000000000000,
Palau Reial,2022-03-14,NO2,xc2xb5gm3,41.38749,2.1151996,10.4583333333333333,
Palau Reial,2022-03-15,NO2,xc2xb5gm3,41.38749,2.1151996,8.9166666666666667,
Palau Reial,2022-03-16,NO2,xc2xb5gm3,41.38749,2.1151996,11.0476190476190476,
Palau Reial,2022-03-17,NO2,xc2xb5gm3,41.38749,2.1151996,11.8333333333333333,
Palau Reial,2022-03-18,NO2,xc2xb5gm3,41.38749,2.1151996,10.3809523809523810,
Palau Reial,2022-03-19,NO2,xc2xb5gm3,41.38749,2.1151996,10.5000000000000000,
Palau Reial,2022-03-20,NO2,xc2xb5gm3,41.38749,2.1151996,11.1666666666666667,
Palau Reial,2022-03-21,NO2,xc2xb5gm3,41.38749,2.1151996,10.0833333333333333,
Palau Reial,2022-03-22,NO2,xc2xb5gm3,41.38749,2.1151996,13.0833333333333333,
Palau Reial,2022-03-23,NO2,xc2xb5gm3,41.38749,2.1151996,14.2083333333333333,
Palau Reial,2022-03-24,NO2,xc2xb5gm3,41.38749,2.1151996,20.0833333333333333,
Palau Reial,2022-03-25,NO2,xc2xb5gm3,41.38749,2.1151996,17.2083333333333333,
Palau Reial,2022-03-26,NO2,xc2xb5gm3,41.38749,2.1151996,12.1666666666666667,
Palau Reial,2022-03-27,NO2,xc2xb5gm3,41.38749,2.1151996,13.0434782608695652,
Palau Reial,2022-03-28,NO2,xc2xb5gm3,41.38749,2.1151996,45.9583333333333333,
Palau Reial,2022-03-29,NO2,xc2xb5gm3,41.38749,2.1151996,26.7500000000000000,
Palau Reial,2022-03-30,NO2,xc2xb5gm3,41.38749,2.1151996,23.1250000000000000,
Palau Reial,2022-03-31,NO2,xc2xb5gm3,41.38749,2.1151996,19.9166666666666667,
Palau Reial,2022-04-01,NO2,xc2xb5gm3,41.38749,2.1151996,7.9583333333333333,
Palau Reial,2022-04-02,NO2,xc2xb5gm3,41.38749,2.1151996,5.6666666666666667,
Palau Reial,2022-04-03,NO2,xc2xb5gm3,41.38749,2.1151996,10.4166666666666667,
Palau Reial,2022-04-04,NO2,xc2xb5gm3,41.38749,2.1151996,18.1666666666666667,
Palau Reial,2022-04-05,NO2,xc2xb5gm3,41.38749,2.1151996,22.9583333333333333,
Palau Reial,2022-04-06,NO2,xc2xb5gm3,41.38749,2.1151996,31.7500000000000000,
Palau Reial,2022-04-07,NO2,xc2xb5gm3,41.38749,2.1151996,25.4583333333333333,
Palau Reial,2022-04-08,NO2,xc2xb5gm3,41.38749,2.1151996,16.1250000000000000,
Palau Reial,2022-04-09,NO2,xc2xb5gm3,41.38749,2.1151996,7.7916666666666667,
Palau Reial,2022-04-10,NO2,xc2xb5gm3,41.38749,2.1151996,8.4583333333333333,
Palau Reial,2022-04-11,NO2,xc2xb5gm3,41.38749,2.1151996,16.9583333333333333,
Palau Reial,2022-04-12,NO2,xc2xb5gm3,41.38749,2.1151996,9.0000000000000000,
Palau Reial,2022-04-13,NO2,xc2xb5gm3,41.38749,2.1151996,12.7916666666666667,
Palau Reial,2022-04-14,NO2,xc2xb5gm3,41.38749,2.1151996,18.0833333333333333,
Palau Reial,2022-04-15,NO2,xc2xb5gm3,41.38749,2.1151996,26.9166666666666667,
Palau Reial,2022-04-16,NO2,xc2xb5gm3,41.38749,2.1151996,17.8333333333333333,
Palau Reial,2022-04-17,NO2,xc2xb5gm3,41.38749,2.1151996,24.5416666666666667,
Palau Reial,2022-04-18,NO2,xc2xb5gm3,41.38749,2.1151996,20.8750000000000000,
Palau Reial,2022-04-19,NO2,xc2xb5gm3,41.38749,2.1151996,29.9166666666666667,
Palau Reial,2022-04-20,NO2,xc2xb5gm3,41.38749,2.1151996,12.8333333333333333,
Palau Reial,2022-04-21,NO2,xc2xb5gm3,41.38749,2.1151996,15.8000000000000000,
Palau Reial,2022-04-22,NO2,xc2xb5gm3,41.38749,2.1151996,14.9583333333333333,
Palau Reial,2022-04-23,NO2,xc2xb5gm3,41.38749,2.1151996,13.7916666666666667,
Palau Reial,2022-04-24,NO2,xc2xb5gm3,41.38749,2.1151996,7.9583333333333333,
Palau Reial,2022-04-25,NO2,xc2xb5gm3,41.38749,2.1151996,24.0416666666666667,
Palau Reial,2022-04-26,NO2,xc2xb5gm3,41.38749,2.1151996,32.5833333333333333,
Palau Reial,2022-04-27,NO2,xc2xb5gm3,41.38749,2.1151996,42.4166666666666667,
Palau Reial,2022-04-28,NO2,xc2xb5gm3,41.38749,2.1151996,18.5000000000000000,
Parc Vall Hebron,2022-01-01,NO2,xc2xb5gm3,41.42611,2.1480017,34.2500000000000000,
Parc Vall Hebron,2022-01-02,NO2,xc2xb5gm3,41.42611,2.1480017,27.5833333333333333,
Parc Vall Hebron,2022-01-03,NO2,xc2xb5gm3,41.42611,2.1480017,43.8095238095238095,
Parc Vall Hebron,2022-01-04,NO2,xc2xb5gm3,41.42611,2.1480017,31.6250000000000000,
Parc Vall Hebron,2022-01-05,NO2,xc2xb5gm3,41.42611,2.1480017,27.4583333333333333,
Parc Vall Hebron,2022-01-06,NO2,xc2xb5gm3,41.42611,2.1480017,16.5000000000000000,
Parc Vall Hebron,2022-01-07,NO2,xc2xb5gm3,41.42611,2.1480017,31.5000000000000000,
Parc Vall Hebron,2022-01-08,NO2,xc2xb5gm3,41.42611,2.1480017,10.2500000000000000,
Parc Vall Hebron,2022-01-09,NO2,xc2xb5gm3,41.42611,2.1480017,10.2916666666666667,
Parc Vall Hebron,2022-01-10,NO2,xc2xb5gm3,41.42611,2.1480017,34.8333333333333333,
Parc Vall Hebron,2022-01-11,NO2,xc2xb5gm3,41.42611,2.1480017,42.3750000000000000,
Parc Vall Hebron,2022-01-12,NO2,xc2xb5gm3,41.42611,2.1480017,34.2083333333333333,
Parc Vall Hebron,2022-01-13,NO2,xc2xb5gm3,41.42611,2.1480017,46.0000000000000000,
Parc Vall Hebron,2022-01-14,NO2,xc2xb5gm3,41.42611,2.1480017,43.3333333333333333,
Parc Vall Hebron,2022-01-15,NO2,xc2xb5gm3,41.42611,2.1480017,21.7083333333333333,
Parc Vall Hebron,2022-01-16,NO2,xc2xb5gm3,41.42611,2.1480017,27.6250000000000000,
Parc Vall Hebron,2022-01-17,NO2,xc2xb5gm3,41.42611,2.1480017,24.0000000000000000,
Parc Vall Hebron,2022-01-18,NO2,xc2xb5gm3,41.42611,2.1480017,26.3750000000000000,
Parc Vall Hebron,2022-01-19,NO2,xc2xb5gm3,41.42611,2.1480017,39.1666666666666667,
Parc Vall Hebron,2022-01-20,NO2,xc2xb5gm3,41.42611,2.1480017,37.0833333333333333,
Parc Vall Hebron,2022-01-21,NO2,xc2xb5gm3,41.42611,2.1480017,21.9166666666666667,
Parc Vall Hebron,2022-01-22,NO2,xc2xb5gm3,41.42611,2.1480017,25.5833333333333333,
Parc Vall Hebron,2022-01-23,NO2,xc2xb5gm3,41.42611,2.1480017,36.4166666666666667,
Parc Vall Hebron,2022-01-24,NO2,xc2xb5gm3,41.42611,2.1480017,42.1250000000000000,
Parc Vall Hebron,2022-01-25,NO2,xc2xb5gm3,41.42611,2.1480017,56.3333333333333333,
Parc Vall Hebron,2022-01-26,NO2,xc2xb5gm3,41.42611,2.1480017,50.1250000000000000,
Parc Vall Hebron,2022-01-27,NO2,xc2xb5gm3,41.42611,2.1480017,46.6666666666666667,
Parc Vall Hebron,2022-01-28,NO2,xc2xb5gm3,41.42611,2.1480017,25.6666666666666667,
Parc Vall Hebron,2022-01-29,NO2,xc2xb5gm3,41.42611,2.1480017,29.6666666666666667,
Parc Vall Hebron,2022-01-30,NO2,xc2xb5gm3,41.42611,2.1480017,19.0416666666666667,
Parc Vall Hebron,2022-01-31,NO2,xc2xb5gm3,41.42611,2.1480017,27.7500000000000000,
Parc Vall Hebron,2022-02-01,NO2,xc2xb5gm3,41.42611,2.1480017,27.7272727272727273,
Parc Vall Hebron,2022-02-02,NO2,xc2xb5gm3,41.42611,2.1480017,31.5000000000000000,
Parc Vall Hebron,2022-02-03,NO2,xc2xb5gm3,41.42611,2.1480017,53.9166666666666667,
Parc Vall Hebron,2022-02-04,NO2,xc2xb5gm3,41.42611,2.1480017,36.8750000000000000,
Parc Vall Hebron,2022-02-05,NO2,xc2xb5gm3,41.42611,2.1480017,31.7916666666666667,
Parc Vall Hebron,2022-02-06,NO2,xc2xb5gm3,41.42611,2.1480017,13.4583333333333333,
Parc Vall Hebron,2022-02-07,NO2,xc2xb5gm3,41.42611,2.1480017,29.0416666666666667,
Parc Vall Hebron,2022-02-08,NO2,xc2xb5gm3,41.42611,2.1480017,32.5416666666666667,
Parc Vall Hebron,2022-02-09,NO2,xc2xb5gm3,41.42611,2.1480017,35.4583333333333333,
Parc Vall Hebron,2022-02-10,NO2,xc2xb5gm3,41.42611,2.1480017,40.9166666666666667,
Parc Vall Hebron,2022-02-11,NO2,xc2xb5gm3,41.42611,2.1480017,54.0000000000000000,
Parc Vall Hebron,2022-02-12,NO2,xc2xb5gm3,41.42611,2.1480017,26.6666666666666667,
Parc Vall Hebron,2022-02-13,NO2,xc2xb5gm3,41.42611,2.1480017,16.8750000000000000,
Parc Vall Hebron,2022-02-14,NO2,xc2xb5gm3,41.42611,2.1480017,15.9583333333333333,
Parc Vall Hebron,2022-02-15,NO2,xc2xb5gm3,41.42611,2.1480017,19.3913043478260870,
Parc Vall Hebron,2022-02-16,NO2,xc2xb5gm3,41.42611,2.1480017,32.4166666666666667,
Parc Vall Hebron,2022-02-17,NO2,xc2xb5gm3,41.42611,2.1480017,34.7916666666666667,
Parc Vall Hebron,2022-02-18,NO2,xc2xb5gm3,41.42611,2.1480017,43.4166666666666667,
Parc Vall Hebron,2022-02-19,NO2,xc2xb5gm3,41.42611,2.1480017,18.6666666666666667,
Parc Vall Hebron,2022-02-20,NO2,xc2xb5gm3,41.42611,2.1480017,11.1250000000000000,
Parc Vall Hebron,2022-02-21,NO2,xc2xb5gm3,41.42611,2.1480017,18.9166666666666667,
Parc Vall Hebron,2022-02-22,NO2,xc2xb5gm3,41.42611,2.1480017,25.7916666666666667,
Parc Vall Hebron,2022-02-23,NO2,xc2xb5gm3,41.42611,2.1480017,32.0833333333333333,
Parc Vall Hebron,2022-02-24,NO2,xc2xb5gm3,41.42611,2.1480017,36.0000000000000000,
Parc Vall Hebron,2022-02-25,NO2,xc2xb5gm3,41.42611,2.1480017,26.8750000000000000,
Parc Vall Hebron,2022-02-26,NO2,xc2xb5gm3,41.42611,2.1480017,15.8333333333333333,
Parc Vall Hebron,2022-02-27,NO2,xc2xb5gm3,41.42611,2.1480017,30.7500000000000000,
Parc Vall Hebron,2022-02-28,NO2,xc2xb5gm3,41.42611,2.1480017,23.3333333333333333,
Parc Vall Hebron,2022-03-01,NO2,xc2xb5gm3,41.42611,2.1480017,25.5909090909090909,
Parc Vall Hebron,2022-03-02,NO2,xc2xb5gm3,41.42611,2.1480017,38.9166666666666667,
Parc Vall Hebron,2022-03-03,NO2,xc2xb5gm3,41.42611,2.1480017,21.7500000000000000,
Parc Vall Hebron,2022-03-04,NO2,xc2xb5gm3,41.42611,2.1480017,30.7500000000000000,
Parc Vall Hebron,2022-03-05,NO2,xc2xb5gm3,41.42611,2.1480017,13.5416666666666667,
Parc Vall Hebron,2022-03-06,NO2,xc2xb5gm3,41.42611,2.1480017,18.7083333333333333,
Parc Vall Hebron,2022-03-07,NO2,xc2xb5gm3,41.42611,2.1480017,24.5416666666666667,
Parc Vall Hebron,2022-03-08,NO2,xc2xb5gm3,41.42611,2.1480017,38.9583333333333333,
Parc Vall Hebron,2022-03-09,NO2,xc2xb5gm3,41.42611,2.1480017,33.4166666666666667,
Parc Vall Hebron,2022-03-10,NO2,xc2xb5gm3,41.42611,2.1480017,31.0833333333333333,
Parc Vall Hebron,2022-03-11,NO2,xc2xb5gm3,41.42611,2.1480017,35.4166666666666667,
Parc Vall Hebron,2022-03-12,NO2,xc2xb5gm3,41.42611,2.1480017,18.8333333333333333,
Parc Vall Hebron,2022-03-13,NO2,xc2xb5gm3,41.42611,2.1480017,20.4583333333333333,
Parc Vall Hebron,2022-03-14,NO2,xc2xb5gm3,41.42611,2.1480017,13.0000000000000000,
Parc Vall Hebron,2022-03-15,NO2,xc2xb5gm3,41.42611,2.1480017,10.9166666666666667,
Parc Vall Hebron,2022-03-16,NO2,xc2xb5gm3,41.42611,2.1480017,10.4285714285714286,
Parc Vall Hebron,2022-03-17,NO2,xc2xb5gm3,41.42611,2.1480017,13.6250000000000000,
Parc Vall Hebron,2022-03-18,NO2,xc2xb5gm3,41.42611,2.1480017,11.6250000000000000,
Parc Vall Hebron,2022-03-19,NO2,xc2xb5gm3,41.42611,2.1480017,14.0833333333333333,
Parc Vall Hebron,2022-03-20,NO2,xc2xb5gm3,41.42611,2.1480017,15.9166666666666667,
Parc Vall Hebron,2022-03-21,NO2,xc2xb5gm3,41.42611,2.1480017,9.9583333333333333,
Parc Vall Hebron,2022-03-22,NO2,xc2xb5gm3,41.42611,2.1480017,17.0833333333333333,
Parc Vall Hebron,2022-03-23,NO2,xc2xb5gm3,41.42611,2.1480017,16.0833333333333333,
Parc Vall Hebron,2022-03-24,NO2,xc2xb5gm3,41.42611,2.1480017,26.7916666666666667,
Parc Vall Hebron,2022-03-25,NO2,xc2xb5gm3,41.42611,2.1480017,23.3333333333333333,
Parc Vall Hebron,2022-03-26,NO2,xc2xb5gm3,41.42611,2.1480017,13.8750000000000000,
Parc Vall Hebron,2022-03-27,NO2,xc2xb5gm3,41.42611,2.1480017,15.2608695652173913,
Parc Vall Hebron,2022-03-28,NO2,xc2xb5gm3,41.42611,2.1480017,40.5416666666666667,
Parc Vall Hebron,2022-03-29,NO2,xc2xb5gm3,41.42611,2.1480017,29.5000000000000000,
Parc Vall Hebron,2022-03-30,NO2,xc2xb5gm3,41.42611,2.1480017,21.2083333333333333,
Parc Vall Hebron,2022-03-31,NO2,xc2xb5gm3,41.42611,2.1480017,20.5416666666666667,
Parc Vall Hebron,2022-04-01,NO2,xc2xb5gm3,41.42611,2.1480017,14.7000000000000000,
Parc Vall Hebron,2022-04-02,NO2,xc2xb5gm3,41.42611,2.1480017,7.5416666666666667,
Parc Vall Hebron,2022-04-03,NO2,xc2xb5gm3,41.42611,2.1480017,14.1666666666666667,
Parc Vall Hebron,2022-04-04,NO2,xc2xb5gm3,41.42611,2.1480017,17.5000000000000000,
Parc Vall Hebron,2022-04-05,NO2,xc2xb5gm3,41.42611,2.1480017,21.9583333333333333,
Parc Vall Hebron,2022-04-06,NO2,xc2xb5gm3,41.42611,2.1480017,29.2500000000000000,
Parc Vall Hebron,2022-04-07,NO2,xc2xb5gm3,41.42611,2.1480017,26.6250000000000000,
Parc Vall Hebron,2022-04-08,NO2,xc2xb5gm3,41.42611,2.1480017,19.9166666666666667,
Parc Vall Hebron,2022-04-09,NO2,xc2xb5gm3,41.42611,2.1480017,5.5833333333333333,
Parc Vall Hebron,2022-04-10,NO2,xc2xb5gm3,41.42611,2.1480017,12.2916666666666667,
Parc Vall Hebron,2022-04-11,NO2,xc2xb5gm3,41.42611,2.1480017,22.8333333333333333,
Parc Vall Hebron,2022-04-12,NO2,xc2xb5gm3,41.42611,2.1480017,10.0833333333333333,
Parc Vall Hebron,2022-04-13,NO2,xc2xb5gm3,41.42611,2.1480017,15.1666666666666667,
Parc Vall Hebron,2022-04-14,NO2,xc2xb5gm3,41.42611,2.1480017,15.1666666666666667,
Parc Vall Hebron,2022-04-15,NO2,xc2xb5gm3,41.42611,2.1480017,26.0000000000000000,
Parc Vall Hebron,2022-04-16,NO2,xc2xb5gm3,41.42611,2.1480017,15.8750000000000000,
Parc Vall Hebron,2022-04-17,NO2,xc2xb5gm3,41.42611,2.1480017,18.6250000000000000,
Parc Vall Hebron,2022-04-18,NO2,xc2xb5gm3,41.42611,2.1480017,25.2500000000000000,
Parc Vall Hebron,2022-04-19,NO2,xc2xb5gm3,41.42611,2.1480017,32.0833333333333333,
Parc Vall Hebron,2022-04-20,NO2,xc2xb5gm3,41.42611,2.1480017,18.5714285714285714,
Parc Vall Hebron,2022-04-21,NO2,xc2xb5gm3,41.42611,2.1480017,16.4583333333333333,
Parc Vall Hebron,2022-04-22,NO2,xc2xb5gm3,41.42611,2.1480017,13.7083333333333333,
Parc Vall Hebron,2022-04-23,NO2,xc2xb5gm3,41.42611,2.1480017,11.9166666666666667,
Parc Vall Hebron,2022-04-24,NO2,xc2xb5gm3,41.42611,2.1480017,9.5416666666666667,
Parc Vall Hebron,2022-04-25,NO2,xc2xb5gm3,41.42611,2.1480017,19.9583333333333333,
Parc Vall Hebron,2022-04-26,NO2,xc2xb5gm3,41.42611,2.1480017,40.2916666666666667,
Parc Vall Hebron,2022-04-27,NO2,xc2xb5gm3,41.42611,2.1480017,42.2916666666666667,
Parc Vall Hebron,2022-04-28,NO2,xc2xb5gm3,41.42611,2.1480017,42.2500000000000000,
Poblenou,2022-01-01,NO2,xc2xb5gm3,41.40388,2.204501,28.8333333333333333,
Poblenou,2022-01-02,NO2,xc2xb5gm3,41.40388,2.204501,24.2500000000000000,
Poblenou,2022-01-03,NO2,xc2xb5gm3,41.40388,2.204501,38.6818181818181818,
Poblenou,2022-01-04,NO2,xc2xb5gm3,41.40388,2.204501,50.6666666666666667,
Poblenou,2022-01-05,NO2,xc2xb5gm3,41.40388,2.204501,30.2083333333333333,
Poblenou,2022-01-06,NO2,xc2xb5gm3,41.40388,2.204501,14.0833333333333333,
Poblenou,2022-01-07,NO2,xc2xb5gm3,41.40388,2.204501,40.8333333333333333,
Poblenou,2022-01-08,NO2,xc2xb5gm3,41.40388,2.204501,24.6250000000000000,
Poblenou,2022-01-09,NO2,xc2xb5gm3,41.40388,2.204501,11.7083333333333333,
Poblenou,2022-01-10,NO2,xc2xb5gm3,41.40388,2.204501,38.8750000000000000,
Poblenou,2022-01-11,NO2,xc2xb5gm3,41.40388,2.204501,48.0000000000000000,
Poblenou,2022-01-12,NO2,xc2xb5gm3,41.40388,2.204501,29.2500000000000000,
Poblenou,2022-01-13,NO2,xc2xb5gm3,41.40388,2.204501,46.2083333333333333,
Poblenou,2022-01-14,NO2,xc2xb5gm3,41.40388,2.204501,53.1666666666666667,
Poblenou,2022-01-15,NO2,xc2xb5gm3,41.40388,2.204501,44.5833333333333333,
Poblenou,2022-01-16,NO2,xc2xb5gm3,41.40388,2.204501,37.7500000000000000,
Poblenou,2022-01-17,NO2,xc2xb5gm3,41.40388,2.204501,44.2173913043478261,
Poblenou,2022-01-18,NO2,xc2xb5gm3,41.40388,2.204501,38.2083333333333333,
Poblenou,2022-01-19,NO2,xc2xb5gm3,41.40388,2.204501,48.5833333333333333,
Poblenou,2022-01-20,NO2,xc2xb5gm3,41.40388,2.204501,48.9166666666666667,
Poblenou,2022-01-21,NO2,xc2xb5gm3,41.40388,2.204501,33.9166666666666667,
Poblenou,2022-01-22,NO2,xc2xb5gm3,41.40388,2.204501,32.5833333333333333,
Poblenou,2022-01-23,NO2,xc2xb5gm3,41.40388,2.204501,37.2083333333333333,
Poblenou,2022-01-24,NO2,xc2xb5gm3,41.40388,2.204501,51.3750000000000000,
Poblenou,2022-01-25,NO2,xc2xb5gm3,41.40388,2.204501,55.0000000000000000,
Poblenou,2022-01-26,NO2,xc2xb5gm3,41.40388,2.204501,59.6250000000000000,
Poblenou,2022-01-27,NO2,xc2xb5gm3,41.40388,2.204501,50.7500000000000000,
Poblenou,2022-01-28,NO2,xc2xb5gm3,41.40388,2.204501,56.0909090909090909,
Poblenou,2022-01-29,NO2,xc2xb5gm3,41.40388,2.204501,47.7083333333333333,
Poblenou,2022-01-30,NO2,xc2xb5gm3,41.40388,2.204501,42.4583333333333333,
Poblenou,2022-01-31,NO2,xc2xb5gm3,41.40388,2.204501,41.8750000000000000,
Poblenou,2022-02-01,NO2,xc2xb5gm3,41.40388,2.204501,44.4166666666666667,
Poblenou,2022-02-02,NO2,xc2xb5gm3,41.40388,2.204501,31.0833333333333333,
Poblenou,2022-02-03,NO2,xc2xb5gm3,41.40388,2.204501,47.9166666666666667,
Poblenou,2022-02-04,NO2,xc2xb5gm3,41.40388,2.204501,43.4583333333333333,
Poblenou,2022-02-05,NO2,xc2xb5gm3,41.40388,2.204501,36.4545454545454545,
Poblenou,2022-02-06,NO2,xc2xb5gm3,41.40388,2.204501,21.4583333333333333,
Poblenou,2022-02-07,NO2,xc2xb5gm3,41.40388,2.204501,38.5833333333333333,
Poblenou,2022-02-08,NO2,xc2xb5gm3,41.40388,2.204501,42.1666666666666667,
Poblenou,2022-02-09,NO2,xc2xb5gm3,41.40388,2.204501,41.3333333333333333,
Poblenou,2022-02-10,NO2,xc2xb5gm3,41.40388,2.204501,48.6250000000000000,
Poblenou,2022-02-11,NO2,xc2xb5gm3,41.40388,2.204501,54.9166666666666667,
Poblenou,2022-02-12,NO2,xc2xb5gm3,41.40388,2.204501,27.8333333333333333,
Poblenou,2022-02-13,NO2,xc2xb5gm3,41.40388,2.204501,26.6666666666666667,
Poblenou,2022-02-14,NO2,xc2xb5gm3,41.40388,2.204501,22.0000000000000000,
Poblenou,2022-02-15,NO2,xc2xb5gm3,41.40388,2.204501,25.2857142857142857,
Poblenou,2022-02-16,NO2,xc2xb5gm3,41.40388,2.204501,44.6086956521739130,
Poblenou,2022-02-17,NO2,xc2xb5gm3,41.40388,2.204501,39.7500000000000000,
Poblenou,2022-02-18,NO2,xc2xb5gm3,41.40388,2.204501,34.4583333333333333,
Poblenou,2022-02-19,NO2,xc2xb5gm3,41.40388,2.204501,23.3333333333333333,
Poblenou,2022-02-20,NO2,xc2xb5gm3,41.40388,2.204501,17.5416666666666667,
Poblenou,2022-02-21,NO2,xc2xb5gm3,41.40388,2.204501,31.7083333333333333,
Poblenou,2022-02-22,NO2,xc2xb5gm3,41.40388,2.204501,31.2500000000000000,
Poblenou,2022-02-23,NO2,xc2xb5gm3,41.40388,2.204501,38.1666666666666667,
Poblenou,2022-02-24,NO2,xc2xb5gm3,41.40388,2.204501,39.3333333333333333,
Poblenou,2022-02-25,NO2,xc2xb5gm3,41.40388,2.204501,33.6250000000000000,
Poblenou,2022-02-26,NO2,xc2xb5gm3,41.40388,2.204501,16.3750000000000000,
Poblenou,2022-02-27,NO2,xc2xb5gm3,41.40388,2.204501,29.8750000000000000,
Poblenou,2022-02-28,NO2,xc2xb5gm3,41.40388,2.204501,32.0000000000000000,
Poblenou,2022-03-01,NO2,xc2xb5gm3,41.40388,2.204501,30.5454545454545455,
Poblenou,2022-03-02,NO2,xc2xb5gm3,41.40388,2.204501,47.5000000000000000,
Poblenou,2022-03-03,NO2,xc2xb5gm3,41.40388,2.204501,30.2083333333333333,
Poblenou,2022-03-04,NO2,xc2xb5gm3,41.40388,2.204501,44.2083333333333333,
Poblenou,2022-03-05,NO2,xc2xb5gm3,41.40388,2.204501,19.1666666666666667,
Poblenou,2022-03-06,NO2,xc2xb5gm3,41.40388,2.204501,16.9166666666666667,
Poblenou,2022-03-07,NO2,xc2xb5gm3,41.40388,2.204501,21.9166666666666667,
Poblenou,2022-03-08,NO2,xc2xb5gm3,41.40388,2.204501,45.5416666666666667,
Poblenou,2022-03-09,NO2,xc2xb5gm3,41.40388,2.204501,36.2916666666666667,
Poblenou,2022-03-10,NO2,xc2xb5gm3,41.40388,2.204501,36.7083333333333333,
Poblenou,2022-03-11,NO2,xc2xb5gm3,41.40388,2.204501,31.7916666666666667,
Poblenou,2022-03-12,NO2,xc2xb5gm3,41.40388,2.204501,22.4583333333333333,
Poblenou,2022-03-13,NO2,xc2xb5gm3,41.40388,2.204501,24.2916666666666667,
Poblenou,2022-03-14,NO2,xc2xb5gm3,41.40388,2.204501,9.0869565217391304,
Poblenou,2022-03-15,NO2,xc2xb5gm3,41.40388,2.204501,8.8333333333333333,
Poblenou,2022-03-16,NO2,xc2xb5gm3,41.40388,2.204501,9.5833333333333333,
Poblenou,2022-03-17,NO2,xc2xb5gm3,41.40388,2.204501,10.4583333333333333,
Poblenou,2022-03-18,NO2,xc2xb5gm3,41.40388,2.204501,12.9583333333333333,
Poblenou,2022-03-19,NO2,xc2xb5gm3,41.40388,2.204501,15.5000000000000000,
Poblenou,2022-03-20,NO2,xc2xb5gm3,41.40388,2.204501,13.6250000000000000,
Poblenou,2022-03-21,NO2,xc2xb5gm3,41.40388,2.204501,7.5416666666666667,
Poblenou,2022-03-22,NO2,xc2xb5gm3,41.40388,2.204501,10.6250000000000000,
Poblenou,2022-03-23,NO2,xc2xb5gm3,41.40388,2.204501,20.7916666666666667,
Poblenou,2022-03-24,NO2,xc2xb5gm3,41.40388,2.204501,25.8333333333333333,
Poblenou,2022-03-25,NO2,xc2xb5gm3,41.40388,2.204501,18.5833333333333333,
Poblenou,2022-03-26,NO2,xc2xb5gm3,41.40388,2.204501,11.9583333333333333,
Poblenou,2022-03-27,NO2,xc2xb5gm3,41.40388,2.204501,14.3913043478260870,
Poblenou,2022-03-28,NO2,xc2xb5gm3,41.40388,2.204501,36.0833333333333333,
Poblenou,2022-03-29,NO2,xc2xb5gm3,41.40388,2.204501,32.6250000000000000,
Poblenou,2022-03-30,NO2,xc2xb5gm3,41.40388,2.204501,25.0000000000000000,
Poblenou,2022-03-31,NO2,xc2xb5gm3,41.40388,2.204501,21.3333333333333333,
Poblenou,2022-04-01,NO2,xc2xb5gm3,41.40388,2.204501,17.7500000000000000,
Poblenou,2022-04-02,NO2,xc2xb5gm3,41.40388,2.204501,10.1666666666666667,
Poblenou,2022-04-03,NO2,xc2xb5gm3,41.40388,2.204501,14.5416666666666667,
Poblenou,2022-04-04,NO2,xc2xb5gm3,41.40388,2.204501,26.0000000000000000,
Poblenou,2022-04-05,NO2,xc2xb5gm3,41.40388,2.204501,32.5416666666666667,
Poblenou,2022-04-06,NO2,xc2xb5gm3,41.40388,2.204501,50.0416666666666667,
Poblenou,2022-04-07,NO2,xc2xb5gm3,41.40388,2.204501,50.7916666666666667,
Poblenou,2022-04-08,NO2,xc2xb5gm3,41.40388,2.204501,39.5416666666666667,
Poblenou,2022-04-09,NO2,xc2xb5gm3,41.40388,2.204501,8.4583333333333333,
Poblenou,2022-04-10,NO2,xc2xb5gm3,41.40388,2.204501,17.3750000000000000,
Poblenou,2022-04-11,NO2,xc2xb5gm3,41.40388,2.204501,20.0000000000000000,
Poblenou,2022-04-12,NO2,xc2xb5gm3,41.40388,2.204501,7.7500000000000000,
Poblenou,2022-04-13,NO2,xc2xb5gm3,41.40388,2.204501,9.5833333333333333,
Poblenou,2022-04-14,NO2,xc2xb5gm3,41.40388,2.204501,23.8333333333333333,
Poblenou,2022-04-15,NO2,xc2xb5gm3,41.40388,2.204501,40.8333333333333333,
Poblenou,2022-04-16,NO2,xc2xb5gm3,41.40388,2.204501,40.0000000000000000,
